# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
28143.0000 M895 702533 3 1684.0000 w91 w81 271 N w91->t120->c59->w81
28220.2000 M916 727006 4 1156.2000 c54 w119 280 N c54->c57->p28->w103->w119
28229.9000 M934 519154 2 620.9000 c59 w81 289 N c59->c41->w81
28251.5000 M823 635140 2 3935.5000 p15 c66 234 N p15->p37->c66
28306.0000 M678 643308 3 8243.0000 c42 t120 162 N c42->c76->p28->t120
28308.9000 M814 712561 2 4247.9000 c69 t120 229 N c69->p28->t120
28324.0000 M575 997759 2 11339.0000 w100 p21 111 N w100->p24->p21
28331.4000 M900 647549 2 1730.4000 w90 p36 271 N w90->c74->p36
28343.3000 M551 680951 4 12073.3000 w90 c61 98 N w90->c75->w107->c43->c61
28415.5000 M807 790973 3 4561.5000 w113 c50 223 N w113->w114->p15->c50
28420.9000 M871 597443 2 2673.9000 c41 w112 255 N c41->c65->w112
28456.7000 M685 735581 1 8198.7000 p18 w88 163 N p18->w88
28457.7000 M808 559698 1 4572.7000 p32 w92 223 N p32->w92
28467.5000 M890 956065 1 2159.5000 w92 w95 264 N w92->w95
28512.1000 M882 646121 3 2445.1000 c44 p3 259 N c44->t121->w89->p3
28584.0000 M770 865696 3 5802.0000 p7 t122 203 N p7->c61->w109->t122
28602.8000 M581 524726 2 11431.8000 w93 p18 109 N w93->c52->p18
28646.9000 M390 875009 1 17177.9000 c53 w118 13 N c53->w118
28659.6000 M759 791190 1 6204.6000 c62 w90 196 N c62->w90
28707.8000 M954 772943 3 505.8000 c41 c51 291 N c41->p13->p20->c51
28792.9000 M641 818700 3 9832.9000 t122 w84 136 N t122->p3->w95->w84
28839.6000 M945 711158 2 906.6000 c77 c66 284 N c77->p24->c66
28888.3000 M484 911506 3 14643.3000 c43 p31 55 N c43->p18->c62->p31
28903.0000 M617 694866 3 10678.0000 w83 p7 122 N w83->w89->p34->p7
28911.8000 M864 523033 2 3380.8000 p6 c72 243 N p6->t125->c72
28924.9000 M899 719756 2 2351.9000 c71 p39 260 N c71->w112->p39
28969.8000 M891 552248 3 2633.8000 t124 c43 256 N t124->p27->w114->c43
29005.5000 M873 899802 2 3202.5000 c53 p20 246 N c53->c45->p20
29008.1000 M902 899500 3 2343.1000 p9 p11 260 N p9->w114->w94->p11
29056.7000 M521 973376 2 13693.7000 c47 c60 71 N c47->c51->c60
29119.9000 M901 567740 3 2488.9000 c44 t123 258 N c44->c41->p8->t123
29194.0000 M879 510178 2 3215.0000 p14 p12 246 N p14->p5->p12
29220.7000 M898 669406 2 2675.7000 w105 c41 255 N w105->p24->c41
29221.9000 M618 854935 3 10962.9000 w109 p20 117 N w109->p37->w111->p20
29229.9000 M768 795287 3 6506.9000 w96 w106 191 N w96->p12->w105->w106
29237.8000 M848 981286 4 4184.8000 t120 p7 230 N t120->t122->w87->p19->p7
29273.7000 M507 656610 4 14339.7000 c62 c67 61 N c62->p7->w96->c50->c67
29297.1000 M795 664310 1 5787.1000 c58 c54 203 N c58->c54
29326.2000 M706 943796 2 8442.2000 p31 w90 159 N p31->p34->w90
29431.8000 M918 796144 3 2310.8000 c47 c54 261 N c47->p5->w101->c54
29453.4000 M692 837016 3 8978.4000 w85 w109 150 N w85->p20->c60->w109
29479.5000 M696 724329 3 8881.5000 w82 w80 151 N w82->c58->w91->w80
29562.1000 M952 515170 1 1417.1000 p25 c71 276 N p25->c71
29618.9000 M911 653433 1 2698.9000 w100 p17 255 N w100->p17
29650.1000 M924 514597 4 2348.1000 p17 p8 260 N p17->p39->c50->c60->p8
29697.1000 M804 543643 4 5931.1000 c71 p26 201 N c71->c51->c61->c53->p26
29701.0000 M971 634926 1 1011.0000 p29 p33 283 N p29->p33
29708.2000 M822 976587 3 5422.2000 p19 p38 209 N p19->p35->c58->p38
29733.6000 M887 871004 3 3513.6000 p18 w101 241 N p18->w83->c78->w101
29842.7000 M782 960183 4 6707.7000 w101 w95 188 N w101->c79->w97->w103->w95
29861.1000 M727 826133 1 8354.1000 w106 p24 160 N w106->p24
29875.2000 M950 584194 2 1788.2000 p37 p30 270 N p37->c66->p30
29906.9000 M992 724819 2 616.9000 w102 w106 289 N w102->p14->w106
30029.3000 M979 742478 2 1120.3000 w85 w90 281 N w85->w119->w90
30037.7000 M958 860822 1 1714.7000 t124 p24 271 N t124->p24
30039.2000 M838 695897 2 5293.2000 p31 w111 211 N p31->p3->w111
30077.8000 M785 562579 2 6851.8000 c64 p24 185 N c64->p14->p24
30173.3000 M606 876947 3 12269.3000 c63 p6 95 N c63->w88->p14->p6
30206.7000 M869 519542 4 4523.7000 p24 c55 224 N p24->w103->c41->p16->c55
30224.8000 M893 854622 4 3825.8000 c67 p30 236 N c67->c69->c51->c77->p30
30233.3000 M1015 639195 1 260.3000 w90 c47 295 N w90->c47
30279.0000 M801 860493 3 6597.0000 p4 c47 190 N p4->p2->w85->c47
30293.9000 M791 966547 1 6900.9000 p20 w94 184 N p20->w94
30301.0000 M831 929316 3 5758.0000 c49 p13 204 N c49->c45->c53->p13
30335.1000 M743 957698 2 8354.1000 w86 p26 160 N w86->w119->p26
30355.1000 M921 991846 2 3146.1000 p8 p2 247 N p8->w111->p2
30357.9000 M922 691124 4 3114.9000 c68 p2 248 N c68->w91->w103->w111->p2
30362.8000 M760 797508 1 7873.8000 p39 w84 168 N p39->w84
30386.1000 M965 893101 1 1872.1000 p19 p18 268 N p19->p18
30424.8000 M874 552901 2 4592.8000 c48 p11 223 N c48->c70->p11
30427.1000 M487 722799 3 16093.1000 w92 p4 31 N w92->p7->c40->p4
30467.3000 M817 603720 3 6325.3000 p23 w118 194 N p23->t125->w114->w118
30504.7000 M545 924032 3 14414.7000 p24 p1 59 N p24->w88->c63->p1
30553.1000 M999 596434 3 1042.1000 w92 p30 282 N w92->c64->c63->p30
30561.9000 M751 995086 3 8342.9000 t123 p12 160 N t123->t122->t125->p12
30566.0000 M713 907619 2 9473.0000 c67 w115 142 N c67->p14->w115
30603.5000 M983 753560 4 1575.5000 p4 p12 273 N p4->w108->p6->p33->p12
30613.8000 M734 976948 3 8898.8000 w95 w94 151 N w95->p29->c49->w94
30625.2000 M883 693644 2 4531.2000 w109 c79 224 N w109->p17->c79
30692.0000 M1014 733329 2 745.0000 c61 c41 287 N c61->c70->c41
30722.0000 M503 719604 3 15894.0000 c56 w84 35 N c56->c68->p38->w84
30785.6000 M986 842340 4 1671.6000 p39 p7 272 N p39->w94->c74->w112->p7
30789.4000 M476 841035 2 16782.4000 w107 t121 20 N w107->c45->t121
30796.9000 M862 753947 1 5330.9000 c63 w103 211 N c63->w103
30822.9000 M553 996785 1 14489.9000 p20 w91 58 N p20->w91
30828.0000 M675 860109 1 10855.0000 p9 w99 119 N p9->w99
30838.2000 M516 662678 1 15630.2000 c52 p23 39 N c52->p23
30872.5000 M482 770360 3 16689.5000 p11 p20 21 N p11->p35->p10->p20
30875.5000 M837 746451 3 6161.5000 w82 p20 197 N w82->c48->p10->p20
30944.7000 M915 520599 3 3905.7000 w111 w105 234 N w111->c65->c67->w105
30963.0000 M853 910544 3 5762.0000 w107 c52 203 N w107->w89->c51->c52
30972.4000 M973 784987 3 2224.4000 c53 c48 262 N c53->w118->c59->c48
30978.5000 M858 958916 3 5629.5000 p1 c61 206 N p1->w118->w85->c61
30985.6000 M982 753709 1 1988.6000 c58 c78 266 N c58->c78
31077.3000 M975 552524 2 2279.3000 c40 c79 262 N c40->c68->c79
31097.4000 M816 990338 3 6984.4000 w88 w89 183 N w88->w113->c49->w89
31180.4000 M903 847314 3 4488.4000 c66 c54 225 N c66->w96->c68->c54
31198.8000 M970 957950 1 2542.8000 w103 p36 257 N w103->p36
31202.2000 M840 839590 3 6388.2000 w95 p36 193 N w95->p24->w103->p36
31208.4000 M826 660306 3 6807.4000 c41 c55 186 N c41->p26->w104->c55
31230.9000 M705 920215 4 10372.9000 c46 w119 127 N c46->p39->p8->w89->w119
31235.5000 M953 993480 2 3062.5000 c51 c54 248 N c51->c45->c54
31298.1000 M793 680242 3 7851.1000 t121 p23 169 N t121->p30->c77->p23
31302.0000 M592 711959 3 13795.0000 p5 c75 70 N p5->w96->c61->c75
31364.1000 M1046 528013 3 473.1000 p27 c69 292 N p27->c63->w99->c69
31373.5000 M739 611057 3 9515.5000 c76 p9 141 N c76->p28->p35->p9
31383.4000 M806 676111 3 7558.4000 c64 p17 174 N c64->c73->p35->p17
31445.1000 M1027 758309 3 1118.1000 w84 c73 281 N w84->p10->w91->c73
31478.4000 M907 949213 2 4671.4000 w114 p11 222 N w114->p9->p11
31481.6000 M966 797377 4 2937.6000 w112 p27 251 N w112->p39->w94->p17->p27
31483.4000 M863 882539 3 5983.4000 w99 p24 200 N w99->w98->p18->p24
31517.8000 M932 528714 2 3963.8000 c58 c55 233 N c58->p38->c55
31652.7000 M867 617538 2 6031.7000 c78 c41 199 N c78->p39->c41
31728.0000 M590 706897 2 14281.0000 c77 w82 61 N c77->w89->w82
31747.7000 M1049 615185 3 772.7000 c52 w110 287 N c52->p4->t123->w110
31794.2000 M914 695013 1 4786.2000 w108 p27 220 N w108->p27
31826.4000 M960 510390 2 3447.4000 c41 w113 242 N c41->c45->w113
31835.0000 M543 642172 2 15811.0000 w115 p24 36 N w115->w91->p24
31873.0000 M620 586875 1 13553.0000 c66 p23 74 N c66->p23
31895.6000 M926 768717 2 4529.6000 p25 c59 224 N p25->w104->c59
31919.6000 M851 946379 1 6775.6000 w89 c62 187 N w89->c62
31949.7000 M1017 958846 4 1914.7000 p13 w119 268 N p13->p18->w90->p28->w119
31985.5000 M747 644852 2 9881.5000 p26 p37 135 N p26->c67->p37
31999.7000 M839 691335 4 7219.7000 w84 p26 179 N w84->t121->c78->w113->p26
32057.6000 M1003 513258 4 2424.6000 w119 p5 259 N w119->w85->c47->c78->p5
32107.7000 M1048 637029 4 1158.7000 p32 w96 280 N p32->p27->w88->c75->w96
32163.6000 M995 954296 3 2780.6000 c66 w92 253 N c66->t122->c53->w92
32228.7000 M844 649415 2 7288.7000 c53 p18 178 N c53->c46->p18
32231.4000 M917 501404 2 5139.4000 c50 t121 214 N c50->p27->t121
32397.6000 M935 901294 3 4756.6000 w106 c63 220 N w106->c53->w104->c63
32407.4000 M969 681032 3 3778.4000 w82 p6 237 N w82->p27->c46->p6
32427.8000 M1008 830533 4 2649.8000 c59 w105 255 N c59->w82->c63->c51->w105
32448.0000 M910 590710 2 5556.0000 p23 p22 207 N p23->c60->p22
32476.7000 M876 798147 1 6580.7000 c79 c53 190 N c79->c53
32478.5000 M741 956215 2 10555.5000 c79 c55 124 N c79->w97->c55
32498.7000 M1018 602960 3 2433.7000 c44 w89 259 N c44->p21->c63->w89
32509.4000 M637 702275 1 13672.4000 p26 w114 72 N p26->w114
32560.7000 M1036 662474 1 1962.7000 p7 p15 267 N p7->p15
32564.2000 M800 528563 4 8911.2000 p21 w118 151 N p21->p0->w99->c63->w118
32579.3000 M1068 845389 3 1035.3000 p36 c70 282 N p36->p30->c41->c70
32642.2000 M913 967777 1 5663.2000 p22 c77 205 N p22->c77
32643.9000 M1025 663717 3 2369.9000 w105 w90 260 N w105->p4->c44->w90
32665.1000 M923 804568 4 5390.1000 w87 c50 210 N w87->c57->c40->p20->c50
32796.2000 M977 641245 3 3942.2000 c79 p24 234 N c79->w116->w109->p24
32797.6000 M963 868332 1 4340.6000 p9 c68 227 N p9->c68
32824.9000 M936 907628 3 5157.9000 p19 c55 214 N p19->w108->p0->c55
32851.4000 M1029 887747 4 2464.4000 w108 w109 258 N w108->c75->c59->c48->w109
32868.3000 M1052 748270 2 1801.3000 c42 p9 269 N c42->c69->p9
32905.7000 M1013 600619 2 2985.7000 w102 p30 250 N w102->c59->p30
32971.9000 M1019 512828 2 2876.9000 p25 c73 252 N p25->w113->c73
33013.9000 M533 861450 3 17285.9000 w85 c58 11 N w85->t124->p15->c58
33046.1000 M1091 611807 2 816.1000 w104 w113 286 N w104->c79->w113
33101.1000 M888 674359 3 6856.1000 c76 c59 185 N c76->p28->c51->c59
33118.6000 M615 939241 2 14948.6000 w83 p12 50 N w83->p39->p12
33122.1000 M998 844424 3 3644.1000 w86 t121 239 N w86->p9->w99->t121
33122.6000 M1022 988529 3 2940.6000 p34 p39 250 N p34->w110->p12->p39
33124.7000 M985 632443 2 4038.7000 c65 w99 232 N c65->t121->w99
33131.2000 M1067 536932 2 1613.2000 w83 p30 273 N w83->c70->p30
33163.2000 M1062 574048 1 1796.2000 c63 c68 270 N c63->c68
33176.9000 M1035 647911 3 2611.9000 w112 p4 256 N w112->w95->w82->p4
33208.6000 M1075 631845 3 1453.6000 c74 p34 275 N c74->p21->p22->p34
33221.4000 M1060 695965 3 1912.4000 c43 c41 268 N c43->w115->w116->c41
33234.6000 M1099 950434 3 772.6000 c64 w113 287 N c64->c63->c42->w113
33342.3000 M1038 754395 2 2692.3000 c79 c57 255 N c79->c54->c57
33410.5000 M1080 757410 2 1506.5000 p14 c67 274 N p14->w100->c67
33415.5000 M1040 695439 4 2704.5000 w102 w99 254 N w102->c57->c51->c67->w99
33424.0000 M857 803665 3 8108.0000 w87 c67 164 N w87->t122->t124->c67
33436.6000 M1012 749122 1 3546.6000 w107 c53 240 N w107->c53
33469.5000 M991 603033 3 4209.5000 p37 c59 229 N p37->p32->c73->c59
33472.5000 M694 803835 2 12931.5000 p33 w107 84 N p33->w87->w107
33476.0000 M783 872055 4 10313.0000 w112 w107 128 N w112->w85->c48->w87->w107
33504.7000 M972 806716 2 4782.7000 t122 w86 220 N t122->t123->w86
33514.5000 M944 723435 2 5606.5000 w115 w103 206 N w115->p35->w103
33522.3000 M1090 557230 3 1321.3000 w106 c40 277 N w106->c75->c76->c40
33535.7000 M938 638359 2 5818.7000 p33 w93 203 N p33->w82->w93
33578.0000 M961 584408 2 5172.0000 c41 t123 213 N c41->c73->t123
33597.8000 M947 551826 2 5600.8000 p2 t123 206 N p2->c63->t123
33599.6000 M1077 672019 2 1788.6000 p0 c43 270 N p0->c55->c43
33703.0000 M962 625362 2 5271.0000 p11 w92 212 N p11->w94->w92
33709.0000 M956 720954 2 5446.0000 t120 c41 209 N t120->c61->c41
33729.9000 M1073 643251 4 2026.9000 t120 c67 266 N t120->p19->p31->p33->c67
33730.1000 M912 546554 2 6782.1000 w110 c73 186 N w110->p15->c73
33736.0000 M830 667378 1 9224.0000 c44 w107 146 N c44->w107
33743.5000 M984 771333 2 4689.5000 w103 p28 221 N w103->c44->p28
33849.0000 M796 913033 1 10311.0000 t120 w86 128 N t120->w86
33853.5000 M1050 525013 4 2846.5000 p3 c43 252 N p3->c68->w82->c70->c43
33858.2000 M1065 630761 2 2399.2000 c41 w80 260 N c41->p7->w80
33921.5000 M1132 798670 2 463.5000 w90 c44 292 N w90->c48->c44
33926.8000 M1033 900974 4 3416.8000 c54 w118 243 N c54->c41->p3->c44->w118
33942.2000 M754 974848 3 11637.2000 w118 w97 106 N w118->w99->w112->w97
33945.9000 M946 916434 1 5979.9000 w112 w97 200 N w112->w97
33957.0000 M1071 915676 2 2313.0000 w109 c49 261 N w109->w100->c49
34029.5000 M773 749587 3 11151.5000 c42 p35 114 N c42->w106->c50->p35
34034.6000 M1129 693778 1 669.6000 w90 p25 288 N w90->p25
34051.8000 M948 555489 2 6021.8000 w90 w103 199 N w90->w84->w103
34068.7000 M1076 964996 4 2285.7000 w117 w85 261 N w117->w107->p6->p29->w85
34090.1000 M1119 800646 2 1021.1000 w94 w82 282 N w94->w92->w82
34107.1000 M927 510117 3 6710.1000 p3 c48 188 N p3->c50->c64->c48
34119.1000 M1007 825958 2 4372.1000 w83 p23 227 N w83->c70->p23
34139.1000 M994 584228 3 4787.1000 c67 w102 220 N c67->c50->c56->w102
34143.4000 M638 935143 2 15276.4000 c66 t121 45 N c66->c54->t121
34156.3000 M1074 530781 4 2427.3000 p2 w85 259 N p2->w101->c76->t123->w85
34162.1000 M670 798758 2 14342.1000 p29 p14 60 N p29->w95->p14
34163.0000 M1032 650210 3 3685.0000 c57 p28 238 N c57->p30->c63->p28
34164.7000 M688 647070 2 13820.7000 c44 p14 69 N c44->w95->p14
34166.3000 M779 951473 2 11122.3000 t122 c54 114 N t122->t121->c54
34171.7000 M1084 860134 2 2147.7000 w89 p18 264 N w89->w93->p18
34186.5000 M974 964487 3 5413.5000 p13 w81 209 N p13->c47->c42->w81
34196.7000 M1055 599247 2 3043.7000 c47 c50 249 N c47->p39->c50
34212.8000 M980 997709 2 5275.8000 p33 c63 212 N p33->p4->c63
34244.7000 M942 755650 1 6399.7000 w114 w85 193 N w114->w85
34257.9000 M648 647769 4 15097.9000 c66 p34 48 N c66->c54->c44->p12->p34
34298.5000 M561 958742 2 17728.5000 p11 w103 4 N p11->w109->w103
34316.7000 M1148 709967 3 384.7000 c56 w117 293 N c56->w102->c41->w117
34324.7000 M1034 766488 2 3788.7000 p34 c50 236 N p34->c79->c50
34423.6000 M819 810717 2 10218.6000 c75 p33 129 N c75->w101->p33
34434.7000 M847 529953 2 9407.7000 c63 p8 143 N c63->t124->p8
34440.6000 M1057 575093 4 3224.6000 w113 c44 246 N w113->c60->c42->p17->c44
34497.4000 M931 765888 3 6973.4000 p38 c46 183 N p38->c67->c72->c46
34550.9000 M1127 606207 1 1240.9000 p8 w96 279 N p8->w96
34582.3000 M1156 629347 1 430.3000 p23 p38 292 N p23->p38
34620.5000 M680 822790 3 14497.5000 w105 w87 58 N w105->w91->p39->w87
34624.2000 M939 901810 3 6874.2000 c60 p39 185 N c60->w101->w87->p39
34634.8000 M989 694881 1 5428.8000 c60 c65 209 N c60->c65
34658.2000 M818 701888 2 10487.2000 w109 w97 125 N w109->c69->w97
34692.5000 M1150 969261 1 707.5000 c72 t120 288 N c72->t120
34725.6000 M886 915155 3 8538.6000 p6 c72 157 N p6->c57->p37->c72
34812.7000 M1070 830857 3 3200.7000 w95 p22 246 N w95->t124->p14->p22
34870.7000 M1139 634369 3 1203.7000 w108 c53 279 N w108->p26->c54->c53
34904.7000 M856 901147 4 9615.7000 w110 p4 139 N w110->p22->p28->c47->p4
34988.4000 M878 928676 4 9038.4000 c78 c69 149 N c78->c48->c57->c77->c69
34992.3000 M1058 629266 3 3744.3000 p37 w95 237 N p37->c73->t121->w95
35029.1000 M990 753239 3 5798.1000 w107 w97 203 N w107->c45->c59->w97
35083.5000 M1159 782020 1 837.5000 t120 c51 286 N t120->c51
35102.0000 M1146 977048 1 1225.0000 w96 w103 279 N w96->w103
35114.2000 M937 926429 2 7422.2000 c71 c51 176 N c71->w97->c51
35129.3000 M988 784121 3 5952.3000 c70 p38 200 N c70->w96->c49->p38
35143.7000 M1086 685102 1 3058.7000 c78 p26 249 N c78->p26
35162.6000 M875 903030 3 9299.6000 p34 c41 145 N p34->p9->p1->c41
35194.1000 M993 634406 2 5876.1000 p13 w109 202 N p13->w90->w109
35201.0000 M1028 695051 4 4844.0000 w92 p32 219 N w92->p6->p18->w84->p32
35221.4000 M877 749887 3 9300.4000 c43 c74 144 N c43->w106->c55->c74
35281.2000 M828 582670 3 10829.2000 p16 c79 119 N p16->p37->w118->c79
35339.9000 M1192 760945 1 134.9000 p16 w83 297 N p16->w83
35342.7000 M949 840454 2 7280.7000 c76 p9 178 N c76->p20->p9
35450.4000 M1158 721436 4 1234.4000 c57 p17 279 N c57->c65->w87->c76->p17
35467.6000 M646 872747 2 16362.6000 t124 c70 27 N t124->t123->c70
35542.7000 M1011 558090 3 5685.7000 c68 c50 205 N c68->w117->c41->c50
35575.8000 M1155 510876 3 1455.8000 c46 w82 275 N c46->w95->t122->w82
35589.4000 M1130 900629 3 2190.4000 c41 p21 263 N c41->c61->w95->p21
35597.1000 M978 701048 3 6717.1000 p6 w118 188 N p6->p28->c76->w118
35605.4000 M919 569973 4 8455.4000 p8 p17 159 N p8->p25->w103->p19->p17
35719.8000 M1164 972682 2 1331.8000 w92 c61 277 N w92->w106->c61
35734.0000 M1030 540552 3 5319.0000 p38 p14 211 N p38->c66->p16->p14
35778.8000 M1144 719924 2 1960.8000 p27 w100 267 N p27->c77->w100
35865.7000 M933 680139 3 8285.7000 w114 c66 161 N w114->w94->p31->c66
35926.2000 M1143 573322 2 2139.2000 w116 w100 264 N w116->c62->w100
35963.1000 M1162 721744 2 1636.1000 w92 p13 272 N w92->w106->p13
35998.9000 M1134 821872 3 2479.9000 w94 p24 258 N w94->c50->c79->p24
36088.1000 M1042 847758 2 5312.1000 w88 p14 211 N w88->p17->p14
36109.9000 M1083 545463 4 4113.9000 c46 p37 231 N c46->p18->w84->t125->p37
36198.0000 M1174 565714 3 1516.0000 c43 c68 274 N c43->c55->w104->c68
36200.1000 M1126 645242 2 2924.1000 w86 w110 251 N w86->t123->w110
36200.3000 M909 840415 3 9335.3000 c74 p9 144 N c74->w95->w92->p9
36240.2000 M885 595333 3 10085.2000 p10 c71 131 N p10->p32->c53->c71
36285.7000 M1118 648913 3 3249.7000 t123 p9 245 N t123->w86->c59->p9
36286.0000 M1107 756770 3 3582.0000 w110 p4 240 N w110->w113->c48->p4
36331.7000 M1009 643124 4 6528.7000 w84 c46 191 N w84->p10->p39->c43->c46
36332.1000 M1149 770433 4 2372.1000 c52 c40 260 N c52->w116->c56->w102->c40
36344.3000 M1124 791961 1 3126.3000 c57 w87 247 N c57->w87
36427.1000 M841 927768 3 11580.1000 t121 c56 106 N t121->c73->p9->c56
36435.0000 M1187 550667 2 1369.0000 c68 p21 277 N c68->c53->p21
36481.5000 M1202 857360 3 991.5000 c40 w81 283 N c40->c62->p21->w81
36484.2000 M1167 667377 1 2003.2000 w81 p3 266 N w81->p3
36487.3000 M1113 753386 1 3602.3000 p3 p33 239 N p3->p33
36489.5000 M1147 530963 3 2584.5000 p32 p33 256 N p32->c57->p3->p33
36499.3000 M1220 699283 2 481.3000 c47 w116 291 N c47->c45->w116
36565.2000 M660 755940 2 17043.2000 p1 c69 15 N p1->p38->c69
36607.2000 M1116 644710 3 3630.2000 w101 c50 239 N w101->p2->c56->c50
36651.9000 M1208 611593 2 988.9000 w97 c75 283 N w97->c62->c75
36669.1000 M1066 578057 3 5182.1000 w82 p38 213 N w82->p30->c57->p38
36672.4000 M1184 802965 3 1695.4000 p11 c57 271 N p11->p31->p38->c57
36681.0000 M1114 625577 2 3768.0000 w83 w114 237 N w83->c76->w114
36727.9000 M1010 964759 2 6898.9000 p12 w105 185 N p12->w115->w105
36762.5000 M1096 549499 3 4389.5000 c79 p25 226 N c79->w110->t123->p25
36776.0000 M1063 600535 4 5378.0000 c46 w88 210 N c46->p18->w84->t125->w88
36833.3000 M846 767669 3 11834.3000 w101 p34 102 N w101->c77->w106->p34
36865.3000 M1021 808544 1 6713.3000 c74 w100 188 N c74->w100
36912.2000 M1106 878405 4 4240.2000 w81 c41 229 N w81->c52->p23->w89->c41
36930.6000 M849 655744 2 11847.6000 w117 w99 102 N w117->w89->w99
36993.3000 M906 703543 2 10214.3000 p4 w116 129 N p4->w106->w116
37107.8000 M1104 908477 2 4503.8000 c57 w89 224 N c57->w102->w89
37126.0000 M868 548365 2 11472.0000 p29 w88 108 N p29->t122->w88
37230.8000 M730 662589 2 15634.8000 c63 c52 39 N c63->w96->c52
37236.9000 M756 530199 3 14869.9000 w108 c47 52 N w108->w115->w89->c47
37270.2000 M1214 956877 3 1436.2000 c77 w97 276 N c77->c59->w81->w97
37385.7000 M1078 617058 2 5544.7000 w110 w89 207 N w110->c79->w89
37406.6000 M1004 723151 2 7746.6000 w112 w105 170 N w112->p0->w105
37483.9000 M896 684261 2 10993.9000 c70 c47 116 N c70->c60->c47
37506.5000 M1140 857961 2 3805.5000 w88 c63 236 N w88->p10->c63
37680.3000 M1179 666275 4 2853.3000 c41 w94 252 N c41->c54->p37->t125->w94
37688.8000 M1231 583949 3 1342.8000 c58 c61 277 N c58->c55->t120->c61
37694.8000 M1092 879062 4 5434.8000 w82 p24 209 N w82->w85->p29->c54->p24
37778.4000 M870 696077 2 12062.4000 p23 w114 98 N p23->c60->w114
37782.1000 M1206 515977 3 2184.1000 w94 c55 263 N w94->p8->w88->c55
37783.1000 M1219 826843 3 1799.1000 c46 p1 270 N c46->w96->c63->p1
37790.8000 M1094 888305 4 5470.8000 p35 p0 208 N p35->p39->w96->p18->p0
37870.0000 M1157 637845 3 3685.0000 w117 w88 238 N w117->w105->c65->w88
37871.6000 M1257 706494 2 753.6000 c58 w80 287 N c58->c74->w80
37873.9000 M1054 535075 2 6752.9000 p12 p26 187 N p12->c55->p26
37885.7000 M719 852139 2 16613.7000 t124 c65 23 N t124->t122->c65
37944.5000 M1085 898927 2 5886.5000 p9 p22 201 N p9->p20->p22
37988.9000 M1227 795934 2 1766.9000 p29 w116 270 N p29->p33->w116
38026.7000 M1195 677918 2 2737.7000 w119 w83 254 N w119->w118->w83
38032.1000 M1020 967743 3 7911.1000 c60 w108 168 N c60->w80->p35->w108
38035.2000 M1190 753303 4 2885.2000 p0 p35 251 N p0->w117->w83->w108->p35
38071.6000 M1251 590521 2 1130.6000 c51 c73 281 N c51->w99->c73
38077.0000 M1088 764606 2 5933.0000 w90 c73 201 N w90->c44->c73
38113.0000 M1245 859917 3 1350.0000 p13 w117 277 N p13->w101->p39->w117
38118.6000 M1203 747199 1 2602.6000 c42 w96 256 N c42->w96
38151.8000 M1185 948888 2 3149.8000 p11 p5 247 N p11->p31->p5
38227.7000 M1188 761815 3 3130.7000 c46 c69 247 N c46->c60->w111->c69
38300.4000 M1142 689140 3 4541.4000 p21 c73 224 N p21->p37->c72->c73
38357.1000 M1098 740979 4 5921.1000 p18 w94 201 N p18->t125->w112->p29->w94
38451.2000 M824 920441 2 14104.2000 p19 c45 64 N p19->p12->c45
38505.7000 M1168 692012 3 3997.7000 w102 w106 233 N w102->p32->w84->w106
38606.0000 M1272 868434 2 1026.0000 w82 p10 282 N w82->p39->p10
38643.9000 M987 782512 2 9497.9000 c73 p16 141 N c73->w82->p16
38645.3000 M1239 653874 3 2055.3000 p31 p29 265 N p31->p21->c70->p29
38652.6000 M1248 562228 2 1803.6000 p34 c71 269 N p34->w106->c71
38664.9000 M1005 640770 1 8979.9000 p11 p15 150 N p11->p15
38693.6000 M1250 775998 3 1781.6000 p12 w93 270 N p12->c56->t123->w93
38702.0000 M1213 916533 4 2898.0000 p13 p27 251 N p13->w106->p34->w108->p27
38720.4000 M850 682911 1 13610.4000 c47 w110 73 N c47->w110
38735.6000 M1223 999503 3 2622.6000 c45 c77 256 N c45->p32->c79->c77
38758.2000 M1191 747657 2 3582.2000 w115 w111 240 N w115->c56->w111
38765.8000 M1163 728799 4 4409.8000 c55 p7 226 N c55->w82->c63->p28->p7
38858.0000 M1016 727057 2 8857.0000 w91 c76 152 N w91->c49->c76
38880.9000 M1131 570432 2 5450.9000 w108 w98 209 N w108->p3->w98
38887.6000 M1246 814899 3 2094.6000 c77 c66 265 N c77->p33->c52->c66
38898.9000 M1141 899804 4 5167.9000 p16 c47 213 N p16->w83->w117->c42->c47
39010.5000 M834 848266 3 14379.5000 w91 c78 60 N w91->c70->p14->c78
39068.4000 M1039 707361 2 8388.4000 c56 c43 160 N c56->w103->c43
39110.9000 M1043 754439 4 8300.9000 c48 c51 161 N c48->p23->w81->c52->c51
39176.3000 M1259 749420 1 1995.3000 p37 c54 266 N p37->c54
39232.9000 M1218 992466 3 3279.9000 c74 p35 245 N c74->c51->p36->p35
39246.3000 M964 634946 4 10761.3000 p38 w105 120 N p38->c67->c72->c59->w105
39362.2000 M1081 672405 4 7424.2000 w90 c65 176 N w90->w98->w119->c64->c65
39378.6000 M1056 963591 3 8192.6000 c75 w112 163 N c75->w88->p39->w112
39437.3000 M1136 833312 1 5857.3000 p10 w80 202 N p10->w80
